seed,spawnBiome,spawnX,spawnZ,spawnMag,distance,percentage,biome,X,Z,temperature,humidity,continentalness,erosion,depth,weirdness,originTemperature,originHumidity,originContinentalness,originErosion,originDepth,originWeirdness,villageTemperature,villageHumidity,villageContinentalness,villageErosion,villageDepth,villageWeirdness,debug
2860754854183900599,forest,0,0,0.0,47.01063709417264,0.0,plains,368,656,-0.37059345295953,0.020139700204137027,0.10738287064769923,0.3407967017456331,0.5078125,-0.16079221735636154,-0.37059345295953,0.020139700204137027,0.10738287064769923,0.3407967017456331,1.0,-0.16079221735636154,-0.3957044331281735,-0.4018007794965472,0.16693786358036153,0.1252242592306451,-0.5625,-0.5108367245142162,Mid inland
-1471586654634582257,plains,-13,20,23.853720883753127,18.027756377319946,0.0,plains,-304,0,-0.3320061122371023,-0.13491155299990246,0.2371046900303333,-0.09392900460993739,0.5078125,-0.23112746541608775,-0.3389187151290915,-0.17508387307724216,0.1852447114090568,-0.09273880516759031,1.0,-0.07167121949997804,-0.30556636189911757,-0.14593821668254803,0.6562244468704488,-0.15254075681079962,-0.5625,0.16878104113152076,Mid inland
1845727690811871718,meadow,0,0,0.0,14.866068747318506,0.0,plains,160,176,0.17432399982353158,-0.10429804117086602,0.041422072442624386,-0.3083450888380649,0.5078125,-0.478993662706784,0.17432399982353158,-0.10429804117086602,0.041422072442624386,-0.3083450888380649,1.0,-0.478993662706784,0.09325494164164864,-0.20112781754085965,0.13211805984559907,-0.2581836382766138,-0.5625,-0.2547341761973613,Mid inland
-4494719207449776154,plains,-13,194,194.4350791395421,41.773197148410844,0.0,savanna,-144,-464,0.26732618975646893,0.022066225246770776,-0.08482313645378632,-0.048597369590313015,0.5078125,0.7682609737364232,0.30392286857021733,-0.1276997056762611,-0.35950470851947924,0.017344811295965806,1.0,0.3468347659442675,0.2696388022864641,-0.3597535304411965,-0.15892171579541822,0.11490631949692663,-0.5625,0.31737179458625703,Near inland
602195539752462290,plains,26,17,31.064449134018133,34.0147027033899,0.0,meadow,32,-528,-0.16308327756836186,-0.5103196974078238,-0.10486807817444796,-0.2996501344639621,0.5078125,-0.32634969851661483,-0.17269193552768286,-0.5353378252685245,-0.12048926710170664,-0.2876613813349539,1.0,-0.5282490925500187,-0.17293717688865418,-0.2728337934958543,0.10204830016018246,-0.29600278647953543,-0.5625,0.461266524615357,Near inland
1993488766500882409,dripstone_caves,-13,20,23.853720883753127,41.23105625617661,0.0,taiga,400,-496,-0.11792694556145449,0.1570373600844545,0.4953756494746346,0.12568268474709296,0.5078125,0.18327991653761505,-0.12442485259450159,0.1697360941913269,0.5118156247971395,0.12399089356528589,1.0,0.07275921628177383,-0.31274190724105505,0.1811095831828315,0.7835515533432753,0.024535128572044002,-0.5625,0.04003568113808462,Far inland
-544073752291746189,forest,0,0,0.0,26.076809620810597,0.0,plains,352,224,0.0554744635182189,0.07220884443267639,0.3105300829464501,0.04193025326485868,0.5078125,-0.22357560413332309,0.0554744635182189,0.07220884443267639,0.3105300829464501,0.04193025326485868,1.0,-0.22357560413332309,0.046637506553929425,-0.19040852751337778,0.04448124242278063,-0.1792886642776419,-0.5625,0.1566625822726633,Far inland
-4478964841197702212,swamp,-30,9,31.32091952673165,26.40075756488817,0.0,savanna,224,-336,0.12341918746052888,-0.33674169178870933,-0.06465859408301289,0.5819627335742754,0.5078125,-0.18864954545891288,0.11212766946911518,-0.28392903945550607,-0.14875027725785916,0.5456191923294095,1.0,-0.17094941208725706,0.22119456236135399,-0.23639897956088102,-0.07331383583237669,0.43931771856599483,-0.5625,-0.12830067476686696,Near inland
-6580591880924776986,plains,126,290,316.1898164078027,38.07886552931954,0.0,plains,-416,592,0.338094828082953,0.0649310580716455,-0.1009870963840927,-0.1506218943156489,0.5078125,0.5364549548089308,0.34428885965213674,0.06591797564671469,-0.5701377281717963,-0.23687290210532147,1.0,0.49905032905700425,0.33161919569473897,0.018486446993174088,0.04841608518932964,-0.46931065048325354,-0.5625,0.24304295701507517,Near inland
-6536907100870157047,lush_caves,0,0,0.0,18.35755975068582,0.0,taiga,144,256,-0.4105067284741075,0.43182369522246206,0.05686647532776553,0.06747785927368714,0.5078125,-0.29130115525626893,-0.4105067284741075,0.43182369522246206,0.05686647532776553,0.06747785927368714,1.0,-0.29130115525626893,-0.4601983183087499,0.5043957214420334,-0.08962590940984361,-0.20779013457752912,-0.5625,-0.5326511235200893,Mid inland
-7646901329904283084,taiga,56,5,56.22277118748239,53.31041174104736,0.0,taiga,832,-336,-0.1928749241034011,0.17387374728830732,-0.09327716844003382,-0.421149539434804,0.5078125,-0.301563283145162,-0.2007513940737588,0.23801742334354128,-0.2238436159827226,-0.433436323309545,1.0,-0.44660354568984606,-0.15588733092120144,0.18110598111763965,0.2391198974959982,0.012279895745198532,-0.5625,0.7868288329396913,Near inland
-8834666261775476934,dripstone_caves,0,0,0.0,11.0,0.0,plains,176,0,0.40779878802001074,-0.08535591837945798,0.5784913671414448,0.3626971015366525,0.5078125,0.3454831775309193,0.40779878802001074,-0.08535591837945798,0.5784913671414448,0.3626971015366525,1.0,0.3454831775309193,0.3405167001372197,-0.07357675404561186,0.45628063266061847,0.25953878147816084,-0.5625,0.4146975189993607,Far inland
-6992086357514567441,old_growth_birch_forest,-13,-38,40.162171256046406,54.91812087098393,0.0,plains,848,-208,0.05644197707196697,0.19272297995479246,-0.02810819316576534,0.0033561277300606903,0.5078125,0.2000827310802104,0.0687967668215198,0.19849955148651183,-0.05072422646532016,0.009580994359495519,1.0,0.06608029712289124,0.09884789997329668,-0.28298784479721945,0.10580641729814454,0.24870390500892442,-0.5625,-0.23232222736733285,Near inland
1115564282975525535,snowy_plains,26,17,31.064449134018133,23.600847442411894,0.0,snowy_plains,320,240,-0.8775164208439548,-0.30406155703562243,-0.023352596595292933,0.16501470533481072,0.5078125,0.19580839373862968,-0.8843559634739063,-0.2954868155270762,-0.1253380662012139,0.10668838405148533,1.0,0.18027453250363817,-0.7864204740090728,-0.25442308951168985,0.2818171977975185,0.3089264416836364,-0.5625,-0.1962785705357898,Near inland
8962044718161463108,plains,13,54,55.54277630799526,18.867962264113206,0.0,savanna,-160,304,0.3978526527198053,0.09401341185176806,0.0927851200317976,0.3205969273754211,0.5078125,0.2815036980218774,0.4101142073400694,0.12312499512617803,0.05919770911690054,0.36179013183073083,1.0,0.011858496718619091,0.3863748086714538,-0.10793775501933846,0.45801087273064384,0.19884446850396775,-0.5625,0.07096960971093105,Mid inland
5537880497486739698,dripstone_caves,0,0,0.0,14.422205101855956,0.0,plains,128,-192,0.5720107381691862,-0.1879567592616672,0.35461840443054987,-0.2794300579439578,0.5078125,0.1815754362391197,0.5720107381691862,-0.1879567592616672,0.35461840443054987,-0.2794300579439578,1.0,0.1815754362391197,0.5301168919445137,-0.05593689842115754,0.13990309065156928,-0.15806355309323203,-0.5625,0.4619123713279438,Far inland
-6251596008623512451,dripstone_caves,0,32,32.0,13.601470508735444,0.0,plains,208,96,-0.2645498955170325,0.2371569012722238,0.4002168325219695,-0.11655703345981228,0.5078125,0.18397411342820463,-0.26506133667970533,0.2710834426250069,0.4213605260159362,-0.08331135830245948,1.0,0.15340558814290123,-0.2927828908011903,-0.15758228588540493,0.20643314864852458,-0.07770163238806872,-0.5625,0.09637908407236162,Far inland
-4257677675656759191,snowy_plains,5,-161,161.07762104029226,1.4142135623730951,0.0,snowy_plains,16,-192,-0.8001670320467559,-0.24408244383339114,-0.09972694937228747,0.04445491371332102,0.5078125,0.41882881148751416,-0.8390080390305045,-0.4614970663735157,-0.2844938834523621,-0.03883908993537917,1.0,-0.19795128688652136,-0.7907557310461638,-0.178403480035563,-0.05771489865758631,0.030753987688246276,-0.5625,0.39689619027007816,Near inland
