distance,spawn_category
56.568542494923804,Coast
194.64840096954302,Near inland
152.8397853963424,Near inland
600.0,Far inland
33.94112549695428,Near inland
194.81273059017474,Near inland
46.647615158762406,Near inland
35.77708763999664,Near inland
192.66551326067673,Near inland
138.10141201305655,Mid inland
421.5779880401727,Mid inland
464.41360875839973,Far inland
169.7056274847714,Near inland
255.24889813670106,Near inland
339.4112549695428,Mid inland
136.23509092741122,Mid inland
33.94112549695428,Near inland
28.844410203711913,Near inland
592.3242355332086,Far inland
192.33304448274092,Near inland
126.49110640673517,Mid inland
48.662100242385755,Near inland
1023.9062457080727,Far inland
268.92378102354576,Mid inland
788.76105380527,Far inland
17.88854381999832,Coast
181.37254478007415,Coast
648.0493808345163,Far inland
102.44998779892558,Near inland
221.2690669750293,Mid inland
328.09754647055803,Far inland
232.0,Far inland
273.408119850161,Far inland
53.665631459994955,Near inland
787.2991807438898,Far inland
248.51559307214507,Mid inland
510.2469990112632,Far inland
64.4980619863884,Near inland
233.23807579381202,Mid inland
848.5281374238571,Far inland
565.7985507227816,Far inland
357.1442285687954,Far inland
752.3828812512949,Mid inland
393.547964039963,Far inland
51.22499389946279,Near inland
865.8498715135321,Far inland
50.59644256269407,Near inland
523.1290471766981,Far inland
1044.0842877852342,Mid inland
139.71399357258383,Near inland
32.984845004941285,Coast
67.88225099390856,Near inland
370.59951430081503,Far inland
226.55683613610074,Mid inland
192.33304448274092,Far inland
200.0,Mid inland
79.19595949289332,Near inland
136.23509092741122,Coast
85.0411665018772,Near inland
45.254833995939045,Near inland
779.250922360699,Mid inland
67.88225099390856,Near inland
56.568542494923804,Near inland
644.8813844421313,Far inland
424.60334431089916,Mid inland
33.94112549695428,Coast
131.20975573485381,Mid inland
502.1553544472069,Mid inland
96.0,Near inland
1064.030074762927,Near inland
51.22499389946279,Near inland
62.48199740725323,Near inland
112.28535078094559,Near inland
57.688820407423826,Near inland
45.254833995939045,Near inland
440.0,Mid inland
328.0,Near inland
320.0,Far inland
86.53323061113575,Near inland
1408.56806722288,Far inland
608.2104898799428,Mid inland
543.529208046817,Far inland
470.3700670748512,Mid inland
935.4528315206492,Mid inland
957.6638241053068,Far inland
40.792156108742276,Coast
56.568542494923804,Near inland
157.175061635108,Near inland
68.81860213634101,Near inland
218.3575050232989,Near inland
616.6230615213804,Mid inland
401.67648674026213,Far inland
121.06196760337245,Near inland
108.81176406988355,Near inland
45.254833995939045,Near inland
33.94112549695428,Near inland
265.9323222175146,Near inland
45.254833995939045,Near inland
898.1759293145191,Far inland
112.28535078094559,Mid inland
397.4317551479751,Mid inland
28.844410203711913,Near inland
524.1068593330943,Far inland
67.88225099390856,Coast
300.29319006597535,Far inland
1318.7145255892194,Near inland
22.627416997969522,Near inland
138.10141201305655,Near inland
470.98195294512084,Near inland
28.844410203711913,Coast
361.77340974704043,Mid inland
624.8199740725323,Far inland
48.662100242385755,Near inland
51.22499389946279,Mid inland
464.0,Mid inland
80.0,Near inland
168.7601848778319,Coast
201.9108714259834,Mid inland
40.0,Near inland
648.1975007665487,Far inland
225.42404485768594,Near inland
1063.7292888700583,Far inland
871.2290169639668,Far inland
374.8919844435194,Far inland
572.489301210075,Far inland
197.5854245636555,Near inland
632.8096080180832,Far inland
62.48199740725323,Near inland
548.7440204685605,Mid inland
214.66252583997982,Mid inland
28.844410203711913,Near inland
962.4302572134773,Far inland
814.5870119269027,Mid inland
146.86047800548656,Near inland
758.1028953908566,Mid inland
46.647615158762406,Coast
118.92854997854805,Near inland
67.88225099390856,Near inland
33.94112549695428,Near inland
51.22499389946279,Near inland
118.92854997854805,Near inland
40.792156108742276,Near inland
619.1090372462673,Far inland
433.84789961459995,Far inland
56.568542494923804,Near inland
565.685424949238,Far inland
972.9789309126894,Mid inland
62.48199740725323,Near inland
388.3915550060274,Far inland
213.01643129110957,Near inland
401.67648674026213,Mid inland
882.4692629208113,Far inland
122.37646832622684,Mid inland
257.6198750096739,Near inland
79.19595949289332,Near inland
171.20747647226156,Near inland
28.844410203711913,Near inland
1597.197545703098,Far inland
821.8223652347264,Far inland
190.1578291840754,Near inland
275.27440854536405,Mid inland
33.94112549695428,Near inland
203.9607805437114,Mid inland
662.9871793632211,Mid inland
73.7563556583431,Near inland
56.568542494923804,Near inland
28.844410203711913,Near inland
372.23648397221893,Mid inland
28.844410203711913,Near inland
237.58787847867995,Near inland
393.9543120718442,Far inland
282.842712474619,Mid inland
283.0688962072661,Near inland
120.0,Mid inland
118.92854997854805,Near inland
48.662100242385755,Near inland
124.96399481450646,Near inland
56.568542494923804,Near inland
51.22499389946279,Coast
75.47184905645283,Mid inland
73.7563556583431,Near inland
25.298221281347036,Coast
124.1933975700802,Near inland
79.19595949289332,Mid inland
294.15642097360376,Mid inland
153.67498169838836,Mid inland
446.9272871508295,Far inland
188.29763673503712,Mid inland
350.63371201297804,Near inland
226.27416997969522,Far inland
678.9167842968681,Far inland
56.568542494923804,Near inland
68.81860213634101,Near inland
40.0,Coast
107.62899237658968,Mid inland
585.9692824713596,Mid inland
67.88225099390856,Near inland
350.72496346852756,Far inland
51.22499389946279,Near inland
40.0,Near inland
50.59644256269407,Coast
62.48199740725323,Near inland
50.59644256269407,Near inland
213.46662502602135,Mid inland
568.9006943219529,Far inland
79.19595949289332,Near inland
923.159791152106,Far inland
28.844410203711913,Near inland
554.3717164502533,Far inland
43.08131845707603,Near inland
305.6795707926848,Far inland
558.8559742903353,Far inland
45.254833995939045,Near inland
814.6655755584619,Mid inland
610.9402589451771,Far inland
537.4904650317064,Mid inland
665.9249206930162,Mid inland
51.22499389946279,Near inland
200.47942537826668,Mid inland
62.48199740725323,Near inland
56.568542494923804,Near inland
56.568542494923804,Near inland
56.568542494923804,Near inland
562.7361726422072,Far inland
181.01933598375618,Mid inland
552.9267582600792,Far inland
73.7563556583431,Near inland
111.42710621747295,Near inland
124.45079348883236,Near inland
222.27910383119686,Near inland
56.568542494923804,Mid inland
1079.496178779712,Far inland
293.7209560109731,Near inland
254.62128740543278,Near inland
718.442760420063,Far inland
40.0,Coast
113.70136322841516,Near inland
32.984845004941285,Coast
229.22478051031044,Near inland
33.94112549695428,Coast
435.6145084819834,Mid inland
45.254833995939045,Near inland
40.0,Near inland
40.0,Near inland
271.7646040234085,Mid inland
40.0,Near inland
147.07821048680188,Mid inland
56.568542494923804,Near inland
226.27416997969522,Mid inland
443.7657039474772,Far inland
862.2946132268252,Far inland
40.0,Near inland
79.19595949289332,Near inland
136.7040599250805,Mid inland
48.0,Near inland
57.688820407423826,Near inland
33.94112549695428,Near inland
497.80317395532944,Far inland
32.984845004941285,Coast
22.627416997969522,Near inland
274.9254444390333,Mid inland
701.4499269370551,Near inland
91.21403400793103,Mid inland
633.5676759431466,Mid inland
51.22499389946279,Near inland
686.4167830116044,Far inland
211.20606051910536,Near inland
509.11688245431424,Coast
306.2025473440742,Far inland
594.6427498927402,Mid inland
284.8719010362377,Mid inland
212.56528408938277,Mid inland
80.0,Near inland
359.5552808679077,Far inland
316.7838379715733,Mid inland
35.77708763999664,Near inland
171.7672844286711,Far inland
62.48199740725323,Near inland
371.8924575734227,Far inland
40.0,Near inland
25.298221281347036,Coast
45.254833995939045,Coast
144.22205101855957,Mid inland
73.7563556583431,Near inland
32.984845004941285,Near inland
190.1578291840754,Far inland
0.0,Near inland
32.0,Near inland
45.254833995939045,Near inland
105.22357150372724,Near inland
101.82337649086284,Mid inland
667.5088014401009,Mid inland
548.0437938705264,Mid inland
73.7563556583431,Near inland
237.8570999570961,Near inland
225.84950741588966,Coast
90.50966799187809,Near inland
82.365041127896,Near inland
639.0492938733287,Far inland
56.568542494923804,Near inland
710.1549126775087,Far inland
547.8101861046397,Far inland
51.22499389946279,Near inland
28.844410203711913,Near inland
1182.4043301679844,Far inland
56.568542494923804,Near inland
90.50966799187809,Near inland
723.5468194940809,Far inland
190.1578291840754,Far inland
153.67498169838836,Mid inland
79.19595949289332,Near inland
113.70136322841516,Coast
22.627416997969522,Coast
67.88225099390856,Near inland
106.73331251301067,Near inland
22.627416997969522,Near inland
33.94112549695428,Near inland
67.88225099390856,Coast
130.23056476879765,Near inland
357.1442285687954,Mid inland
129.24395537122808,Near inland
97.65244492586962,Coast
193.49418595916518,Mid inland
111.13955191559843,Near inland
75.8946638440411,Near inland
181.01933598375618,Mid inland
508.0472418978377,Mid inland
322.49030993194197,Mid inland
96.33275663033837,Near inland
741.1990286016301,Mid inland
290.76450952617995,Far inland
56.568542494923804,Near inland
446.4258057057186,Mid inland
243.83601046605074,Mid inland
141.53444810363305,Mid inland
216.14809737770074,Mid inland
294.15642097360376,Mid inland
246.4467488119898,Mid inland
141.53444810363305,Near inland
57.688820407423826,Near inland
62.48199740725323,Near inland
328.0,Near inland
75.8946638440411,Near inland
85.0411665018772,Near inland
17.88854381999832,Coast
45.254833995939045,Near inland
45.254833995939045,Near inland
882.4692629208113,Near inland
85.0411665018772,Near inland
32.984845004941285,Coast
464.41360875839973,Mid inland
46.647615158762406,Coast
401.9950248448356,Far inland
11.313708498984761,Near inland
305.47012947258855,Near inland
33.94112549695428,Near inland
601.3318551349163,Far inland
40.0,Near inland
33.94112549695428,Coast
565.7985507227816,Far inland
418.60721446243616,Near inland
40.0,Near inland
181.01933598375618,Mid inland
228.80559433720146,Mid inland
33.94112549695428,Near inland
350.72496346852756,Mid inland
79.19595949289332,Near inland
22.627416997969522,Coast
40.0,Near inland
243.3105012119288,Mid inland
67.88225099390856,Near inland
213.01643129110957,Mid inland
408.0,Far inland
40.0,Near inland
223.14121089570165,Mid inland
56.568542494923804,Coast
677.1705841219035,Mid inland
45.254833995939045,Coast
724.0773439350247,Far inland
158.39191898578665,Mid inland
328.2925524589311,Mid inland
521.5361924162119,Mid inland
359.5552808679077,Far inland
411.2031128286847,Far inland
45.254833995939045,Near inland
334.18557718728675,Far inland
260.2152954766495,Far inland
409.2529779977172,Far inland
56.568542494923804,Near inland
359.3772391234592,Far inland
466.47615158762403,Far inland
703.7272198799759,Far inland
525.8745097454334,Far inland
51.22499389946279,Near inland
944.7115962027776,Far inland
777.4831187877973,Far inland
201.9108714259834,Mid inland
17.88854381999832,Coast
531.7442994522837,Far inland
45.254833995939045,Near inland
32.984845004941285,Near inland
96.33275663033837,Near inland
40.792156108742276,Coast
120.0,Near inland
283.0688962072661,Mid inland
237.58787847867995,Mid inland
32.984845004941285,Near inland
492.1788292887048,Far inland
529.0292997556941,Mid inland
307.34996339677673,Near inland
856.5605641167471,Far inland
480.865885668759,Mid inland
51.22499389946279,Near inland
79.19595949289332,Near inland
859.9162749942578,Far inland
267.37239947309445,Near inland
153.67498169838836,Near inland
181.01933598375618,Mid inland
32.984845004941285,Near inland
79.19595949289332,Near inland
33.94112549695428,Near inland
25.298221281347036,Near inland
411.82520563948003,Far inland
1023.9062457080727,Far inland
64.0,Near inland
68.81860213634101,Mid inland
298.9046670763105,Far inland
204.89997559785115,Mid inland
33.94112549695428,Near inland
329.84845004941286,Far inland
804.8254469138013,Far inland
105.22357150372724,Mid inland
62.48199740725323,Near inland
56.568542494923804,Coast
332.74614948936676,Far inland
175.45369759569047,Near inland
40.0,Near inland
48.662100242385755,Near inland
85.0411665018772,Near inland
1019.3017217683879,Mid inland
40.0,Near inland
33.94112549695428,Near inland
796.5525720252242,Far inland
233.23807579381202,Mid inland
340.1646660075088,Far inland
209.3800372528384,Mid inland
181.01933598375618,Near inland
608.4734998338054,Mid inland
888.1441324469807,Far inland
779.250922360699,Mid inland
40.0,Coast
51.22499389946279,Coast
311.17840542042757,Mid inland
627.4774896360825,Far inland
51.22499389946279,Near inland
11.313708498984761,Near inland
79.19595949289332,Near inland
872.6236302094965,Far inland
339.4112549695428,Mid inland
397.27068857392436,Far inland
424.60334431089916,Mid inland
243.3105012119288,Mid inland
22.627416997969522,Coast
22.627416997969522,Near inland
158.39191898578665,Mid inland
408.70527278223364,Far inland
299.866637023861,Mid inland
1364.2521761023509,Far inland
302.4169307429728,Far inland
355.2576529787923,Far inland
633.8201637688722,Near inland
463.86204845837517,Far inland
639.2495600311353,Mid inland
17.88854381999832,Coast
28.844410203711913,Near inland
351.45412218382074,Mid inland
740.9399435851734,Mid inland
25.298221281347036,Near inland
181.01933598375618,Mid inland
313.63673254260254,Mid inland
481.6637831516918,Mid inland
554.3717164502533,Mid inland
256.12496949731394,Mid inland
107.62899237658968,Near inland
939.5488278956022,Far inland
1098.449816787276,Far inland
90.50966799187809,Near inland
45.254833995939045,Coast
45.254833995939045,Near inland
40.0,Near inland
177.08754896942924,Far inland
64.4980619863884,Near inland
351.45412218382074,Far inland
555.6977595779922,Mid inland
250.5673562138532,Mid inland
28.844410203711913,Near inland
954.1488353501251,Far inland
22.627416997969522,Coast
707.6722405181653,Mid inland
285.8810941632902,Near inland
442.5381339500586,Near inland
22.627416997969522,Coast
739.6431572048781,Mid inland
311.2812233334995,Mid inland
326.5333061113368,Near inland
379.0514476954283,Near inland
407.29350596345137,Far inland
64.4980619863884,Near inland
625.8945598101968,Far inland
45.254833995939045,Near inland
113.13708498984761,Near inland
243.83601046605074,Mid inland
24.0,Near inland
328.2925524589311,Mid inland
85.0411665018772,Near inland
17.88854381999832,Near inland
40.792156108742276,Near inland
96.33275663033837,Near inland
345.1144737619679,Mid inland
56.568542494923804,Near inland
190.1578291840754,Far inland
565.685424949238,Mid inland
73.7563556583431,Near inland
81.58431221748455,Near inland
68.81860213634101,Coast
927.7930803794561,Far inland
62.48199740725323,Near inland
145.98630072715727,Near inland
32.984845004941285,Near inland
22.627416997969522,Near inland
57.688820407423826,Near inland
22.627416997969522,Near inland
698.5699678629193,Far inland
261.19724347703215,Far inland
372.23648397221893,Far inland
486.6210024238576,Far inland
101.82337649086284,Mid inland
612.4050946881484,Mid inland
221.84679398179276,Near inland
118.92854997854805,Near inland
43.08131845707603,Near inland
305.47012947258855,Far inland
905.0966799187809,Far inland
544.9403637096449,Far inland
93.29523031752481,Near inland
28.844410203711913,Coast
67.88225099390856,Near inland
243.70473938764508,Mid inland
40.0,Near inland
782.6927877526406,Near inland
40.0,Near inland
254.24397731313127,Mid inland
645.7739542595381,Far inland
133.1465358167459,Near inland
142.43595051811886,Mid inland
28.844410203711913,Near inland
56.568542494923804,Near inland
686.4167830116044,Far inland
637.1938480556761,Far inland
169.7056274847714,Coast
543.0580079512685,Far inland
331.49358968161056,Mid inland
93.29523031752481,Near inland
254.62128740543278,Mid inland
334.18557718728675,Far inland
384.8324310657822,Far inland
56.568542494923804,Near inland
182.60339536821323,Mid inland
45.254833995939045,Near inland
22.627416997969522,Near inland
93.637599285757,Near inland
40.792156108742276,Near inland
40.0,Near inland
175.45369759569047,Mid inland
67.88225099390856,Near inland
33.94112549695428,Coast
273.64210202379314,Far inland
392.7340066762745,Mid inland
548.9772308575284,Far inland
201.9108714259834,Mid inland
91.21403400793103,Coast
454.875807226544,Mid inland
72.44308110509934,Near inland
147.07821048680188,Near inland
419.980951949014,Mid inland
32.984845004941285,Near inland
1301.0764773832475,Mid inland
294.15642097360376,Mid inland
520.430590953299,Far inland
114.54256850621083,Mid inland
186.76188047886004,Near inland
53.665631459994955,Near inland
90.50966799187809,Coast
264.8471257159496,Mid inland
634.4761618847473,Far inland
893.7829714197961,Mid inland
298.9046670763105,Mid inland
118.1185844818672,Near inland
307.8701024783017,Mid inland
1216.3420571533322,Far inland
515.2397500193478,Mid inland
40.0,Near inland
161.78998732925348,Coast
17.88854381999832,Coast
32.984845004941285,Near inland
88.0,Near inland
79.19595949289332,Near inland
146.86047800548656,Near inland
17.88854381999832,Coast
436.4951317025197,Mid inland
56.568542494923804,Near inland
33.94112549695428,Coast
254.62128740543278,Mid inland
45.254833995939045,Near inland
265.9323222175146,Mid inland
141.53444810363305,Near inland
486.4894654563447,Far inland
28.844410203711913,Near inland
282.72955275315667,Far inland
22.627416997969522,Near inland
51.22499389946279,Near inland
51.22499389946279,Near inland
633.6686831460113,Mid inland
486.4894654563447,Mid inland
1453.8225476308999,Far inland
45.254833995939045,Near inland
75.47184905645283,Near inland
492.1788292887048,Far inland
152.8397853963424,Mid inland
147.07821048680188,Near inland
51.22499389946279,Near inland
436.7150100465978,Far inland
33.94112549695428,Near inland
67.88225099390856,Near inland
175.45369759569047,Mid inland
130.23056476879765,Near inland
28.844410203711913,Near inland
605.5212630453203,Far inland
667.5088014401009,Mid inland
181.01933598375618,Mid inland
305.47012947258855,Far inland
656.1950929411161,Mid inland
307.8701024783017,Mid inland
294.37391188758556,Mid inland
113.70136322841516,Near inland
198.07069445023916,Mid inland
441.81444068749045,Far inland
33.94112549695428,Near inland
240.13329631685815,Near inland
696.7352438336961,Far inland
255.1234995056316,Mid inland
24.0,Near inland
161.78998732925348,Mid inland
56.568542494923804,Near inland
313.63673254260254,Far inland
403.9009779636588,Mid inland
175.45369759569047,Near inland
104.30723848324239,Near inland
105.22357150372724,Near inland
56.568542494923804,Coast
170.0823330037544,Near inland
593.9966329870903,Far inland
25.298221281347036,Near inland
101.82337649086284,Near inland
266.2930716334918,Near inland
475.31042488041436,Mid inland
565.685424949238,Far inland
237.58787847867995,Mid inland
67.88225099390856,Near inland
67.88225099390856,Near inland
248.90158697766472,Mid inland
64.4980619863884,Near inland
40.0,Near inland
73.7563556583431,Near inland
28.844410203711913,Near inland
193.65949499056327,Mid inland
171.7672844286711,Mid inland
139.9428454762872,Mid inland
56.568542494923804,Near inland
256.4995126701024,Far inland
40.792156108742276,Near inland
130.23056476879765,Near inland
956.1589825965136,Far inland
171.20747647226156,Mid inland
569.575280362482,Mid inland
825.9007204258875,Far inland
230.7552816296953,Far inland
240.66574330386118,Mid inland
1553.1130029717735,Far inland
209.3800372528384,Mid inland
1016.5038120931962,Far inland
60.92618484691127,Near inland
593.9966329870903,Far inland
237.8570999570961,Far inland
214.96046148071045,Far inland
135.7645019878171,Mid inland
324.86304806795124,Mid inland
854.2037227734377,Far inland
407.686153799709,Mid inland
45.254833995939045,Near inland
243.83601046605074,Mid inland
468.7344664092881,Far inland
724.4308110509934,Far inland
726.5920450982105,Far inland
147.07821048680188,Near inland
176.1817243643619,Mid inland
32.0,Near inland
96.66436778875658,Near inland
73.7563556583431,Near inland
588.3128419472075,Far inland
102.44998779892558,Near inland
344.37189200049414,Near inland
79.19595949289332,Near inland
33.94112549695428,Near inland
46.647615158762406,Near inland
299.866637023861,Mid inland
801.4387063275644,Far inland
51.22499389946279,Near inland
28.844410203711913,Near inland
33.94112549695428,Coast
777.4831187877973,Far inland
46.647615158762406,Near inland
789.7341324775066,Near inland
203.9607805437114,Mid inland
96.33275663033837,Near inland
186.76188047886004,Mid inland
227.68399153212331,Mid inland
40.0,Near inland
667.6046734408021,Near inland
56.568542494923804,Near inland
57.688820407423826,Mid inland
46.647615158762406,Near inland
40.0,Near inland
639.2495600311353,Mid inland
771.6994233508277,Far inland
107.62899237658968,Near inland
251.07767722360344,Mid inland
149.45233353815524,Near inland
237.58787847867995,Mid inland
203.9607805437114,Mid inland
64.4980619863884,Near inland
67.88225099390856,Near inland
339.4112549695428,Mid inland
107.62899237658968,Near inland
417.22895393296955,Mid inland
339.4112549695428,Mid inland
931.2013745694322,Mid inland
51.22499389946279,Near inland
46.647615158762406,Near inland
135.7645019878171,Mid inland
281.82263926093657,Near inland
297.2944668169927,Far inland
457.96069700357475,Mid inland
158.79546593023366,Near inland
67.88225099390856,Near inland
32.984845004941285,Near inland
28.844410203711913,Coast
917.5271113160635,Far inland
40.0,Near inland
45.254833995939045,Near inland
62.48199740725323,Near inland
73.7563556583431,Mid inland
763.6962747061164,Far inland
296.4321170183825,Mid inland
359.5552808679077,Mid inland
294.15642097360376,Far inland
73.7563556583431,Near inland
564.6095996350044,Far inland
158.79546593023366,Near inland
96.33275663033837,Near inland
192.66551326067673,Near inland
67.88225099390856,Near inland
220.68982758613956,Mid inland
186.07525359380813,Near inland
81.58431221748455,Mid inland
45.254833995939045,Near inland
974.6219779996756,Mid inland
45.254833995939045,Coast
587.2784688714545,Far inland
301.56922919953223,Far inland
248.3867951401604,Near inland
51.22499389946279,Near inland
40.0,Near inland
73.7563556583431,Near inland
944.7115962027776,Mid inland
294.15642097360376,Near inland
56.568542494923804,Near inland
400.0,Far inland
1103.101083310138,Far inland
587.9863944004147,Mid inland
43.08131845707603,Near inland
233.23807579381202,Near inland
56.568542494923804,Near inland
249.92798962901293,Mid inland
67.88225099390856,Near inland
155.3319027115808,Mid inland
51.22499389946279,Near inland
107.62899237658968,Mid inland
260.2152954766495,Far inland
113.70136322841516,Near inland
228.80559433720146,Near inland
408.31360496559506,Mid inland
45.254833995939045,Near inland
588.5847432613251,Far inland
11.313708498984761,Near inland
35.77708763999664,Near inland
45.254833995939045,Near inland
187.4459922217597,Near inland
67.88225099390856,Mid inland
209.990475974507,Near inland
390.36393276018725,Mid inland
68.81860213634101,Near inland
51.22499389946279,Near inland
62.48199740725323,Near inland
40.0,Near inland
45.254833995939045,Coast
192.66551326067673,Far inland
56.568542494923804,Coast
627.936302502093,Far inland
67.88225099390856,Near inland
321.99378875996973,Near inland
622.6138450114967,Far inland
679.6705084083022,Far inland
67.88225099390856,Near inland
62.48199740725323,Near inland
670.9515630803762,Far inland
80.0,Near inland
67.88225099390856,Near inland
82.365041127896,Near inland
67.88225099390856,Near inland
168.1903683330291,Mid inland
523.6792911697005,Far inland
435.6145084819834,Mid inland
73.7563556583431,Near inland
895.1424467647594,Far inland
203.64675298172568,Mid inland
79.19595949289332,Near inland
301.14448359549937,Mid inland
158.39191898578665,Mid inland
735.7390841867788,Mid inland
33.94112549695428,Near inland
28.844410203711913,Near inland
1318.6417254129342,Far inland
503.7459677257973,Mid inland
135.7645019878171,Mid inland
1033.9825917296673,Far inland
315.56932677305633,Mid inland
51.22499389946279,Near inland
33.94112549695428,Near inland
1183.3782151112973,Far inland
80.0,Near inland
708.801805866774,Far inland
291.20439557122074,Mid inland
1123.7081471627764,Far inland
90.50966799187809,Near inland
56.568542494923804,Near inland
238.66294224282078,Mid inland
169.7056274847714,Near inland
22.627416997969522,Near inland
766.2062385546075,Mid inland
747.0475219154401,Far inland
46.647615158762406,Near inland
40.0,Near inland
90.50966799187809,Near inland
430.5159695063587,Mid inland
267.37239947309445,Near inland
62.48199740725323,Near inland
452.54833995939043,Far inland
696.9189335927099,Near inland
294.15642097360376,Near inland
40.0,Near inland
627.936302502093,Mid inland
17.88854381999832,Near inland
90.50966799187809,Near inland
646.4673232267816,Far inland
283.7463656154912,Near inland
56.568542494923804,Coast
1301.0764773832475,Mid inland
775.0096773589347,Mid inland
85.0411665018772,Near inland
79.19595949289332,Near inland
79.19595949289332,Coast
56.568542494923804,Near inland
45.254833995939045,Near inland
417.22895393296955,Far inland
158.79546593023366,Near inland
101.82337649086284,Near inland
1138.279403310101,Far inland
267.37239947309445,Mid inland
871.2290169639668,Far inland
551.7100687861333,Far inland
752.5529881676107,Far inland
260.4611295375953,Mid inland
85.0411665018772,Near inland
53.665631459994955,Coast
126.49110640673517,Near inland
33.94112549695428,Coast
480.13331481995704,Far inland
28.844410203711913,Near inland
178.88543819998318,Mid inland
158.39191898578665,Mid inland
769.4153624668538,Far inland
266.4132128855474,Mid inland
28.844410203711913,Near inland
554.4871504372306,Near inland
45.254833995939045,Near inland
101.82337649086284,Near inland
67.88225099390856,Near inland
33.94112549695428,Coast
409.56562355744654,Far inland
28.844410203711913,Coast
1239.4837635080178,Far inland
248.90158697766472,Mid inland
548.9772308575284,Mid inland
91.21403400793103,Near inland
45.254833995939045,Near inland
45.254833995939045,Near inland
25.298221281347036,Near inland
32.984845004941285,Near inland
60.92618484691127,Near inland
208.61447696648477,Coast
237.8570999570961,Far inland
32.984845004941285,Coast
286.77517326295873,Far inland
48.0,Near inland
379.0514476954283,Mid inland
735.3910524340095,Near inland
17.88854381999832,Near inland
282.842712474619,Mid inland
1252.7090643880565,Mid inland
576.9991334482228,Far inland
22.627416997969522,Coast
126.49110640673517,Near inland
305.47012947258855,Near inland
1057.8468698256852,Far inland
809.8987591051118,Mid inland
43.08131845707603,Near inland
67.88225099390856,Near inland
441.81444068749045,Near inland
17.88854381999832,Near inland
33.94112549695428,Coast
276.2028240261131,Far inland
192.33304448274092,Mid inland
362.7450895601483,Mid inland
392.3263947276553,Far inland
192.33304448274092,Mid inland
22.627416997969522,Near inland
25.298221281347036,Coast
373.3523804664971,Mid inland
243.70473938764508,Mid inland
164.14627622946554,Near inland
644.8813844421313,Mid inland
136.23509092741122,Mid inland
492.1788292887048,Mid inland
28.844410203711913,Coast
594.6427498927402,Far inland
260.2152954766495,Near inland
107.62899237658968,Near inland
625.4854115005401,Far inland
243.3105012119288,Mid inland
859.9162749942578,Far inland
281.82263926093657,Mid inland
107.62899237658968,Mid inland
322.0931542271583,Far inland
56.568542494923804,Near inland
22.627416997969522,Coast
415.1529838505319,Mid inland
22.627416997969522,Near inland
257.6198750096739,Mid inland
35.77708763999664,Near inland
288.5550207499429,Mid inland
45.254833995939045,Near inland
113.13708498984761,Near inland
136.23509092741122,Near inland
758.0184694319789,Far inland
344.65054765660824,Mid inland
67.88225099390856,Near inland
390.60977970347847,Mid inland
272.0,Far inland
45.254833995939045,Near inland
260.2152954766495,Mid inland
238.66294224282078,Far inland
175.45369759569047,Near inland
97.65244492586962,Near inland
209.3800372528384,Mid inland
96.33275663033837,Near inland
118.1185844818672,Near inland
801.4786335268084,Far inland
107.62899237658968,Near inland
35.77708763999664,Near inland
475.24309568893267,Mid inland
56.568542494923804,Near inland
164.14627622946554,Mid inland
186.76188047886004,Mid inland
80.39900496896712,Near inland
424.3017793976358,Far inland
33.94112549695428,Near inland
394.92784151031947,Mid inland
35.77708763999664,Near inland
610.9402589451771,Far inland
124.45079348883236,Mid inland
536.6563145999495,Mid inland
48.662100242385755,Near inland
407.29350596345137,Mid inland
172.32527382830412,Mid inland
32.984845004941285,Near inland
79.19595949289332,Near inland
854.8029012585299,Far inland
68.35202996254024,Near inland
319.3994364428341,Far inland
200.15993605114886,Mid inland
104.30723848324239,Near inland
658.6288788080888,Mid inland
226.55683613610074,Far inland
284.08449447303525,Far inland
411.3587242298381,Far inland
51.22499389946279,Near inland
152.8397853963424,Near inland
310.6638054231616,Mid inland
33.94112549695428,Near inland
169.7056274847714,Near inland
374.0374312819507,Mid inland
46.647615158762406,Near inland
46.647615158762406,Near inland
35.77708763999664,Near inland
33.94112549695428,Near inland
164.92422502470643,Far inland
549.4433546781688,Far inland
997.2121138453945,Far inland
45.254833995939045,Near inland
610.9402589451771,Far inland
1583.9595954442777,Far inland
45.254833995939045,Near inland
40.0,Near inland
25.298221281347036,Near inland
599.6265504461923,Near inland
663.035443999791,Mid inland
441.23463146040564,Mid inland
164.14627622946554,Near inland
1287.7018288408228,Far inland
505.01485126677215,Far inland
86.53323061113575,Near inland
67.88225099390856,Near inland
316.7838379715733,Mid inland
17.88854381999832,Coast
475.1757569573599,Mid inland
301.14448359549937,Mid inland
627.936302502093,Mid inland
943.1182322487463,Far inland
466.47615158762403,Mid inland
40.0,Near inland
473.3539901595845,Far inland
91.21403400793103,Mid inland
71.55417527999327,Near inland
40.792156108742276,Coast
75.47184905645283,Coast
45.254833995939045,Near inland
574.9434754825904,Far inland
343.62770551863247,Far inland
220.68982758613956,Far inland
53.665631459994955,Near inland
181.01933598375618,Mid inland
25.298221281347036,Coast
306.2025473440742,Mid inland
33.94112549695428,Coast
45.254833995939045,Near inland
334.95074264733313,Mid inland
151.7893276880822,Mid inland
181.01933598375618,Near inland
45.254833995939045,Near inland
152.8397853963424,Near inland
170.0823330037544,Mid inland
40.0,Coast
11.313708498984761,Near inland
192.33304448274092,Mid inland
60.92618484691127,Near inland
192.33304448274092,Near inland
51.22499389946279,Near inland
299.866637023861,Near inland
